id V1 win_mid pi_n winpi frac_utr frac_cds entropy ling_complex exp d_xy_n d_xy_meanm frac_GC
chr3 25750001 NA NA NA NA 0 0 0.927599759216356 0.836065009533906 0 798 0.0231259968102073 0.280128
chr3 25760001 chr3 25765000 1726 0.000547772042557674 0 0 0.934607648855678 0.930825835851615 0 1630 0.0368655883993307 0.290429
chr3 25770001 chr3 25775000 1278 0.00230802061787977 0.0229 0.017 0.93810630859421 0.929104914263686 0 867 0.0572265105137077 0.29613
chr3 25780001 chr3 25785000 1235 0.000618329039381671 0.0222 0.1343 0.97201010198251 0.951518197024871 3 1121 0.03783148163166 0.364536
chr3 25790001 chr3 25795000 2135 0.00227193571455866 0 0 0.994730987146742 0.960687267245355 0 125 0.0741818181818182 0.449845
chr3 25800001 chr3 25805000 1479 0.00293242930159766 0 0 0.994681084363087 0.960556477204673 0 NA NA 0.439744
chr3 2580001 NA NA NA NA NA NA NA NA NA 1034 0.0141802105051621 NA
chr3 25810001 chr3 25815000 2099 0.000656878455830338 0.073 0.1048 0.987812354072009 0.961093404740106 4 1687 0.0219548777640064 0.411341
chr3 25820001 NA NA NA NA NA NA NA NA NA 2111 0.0170319968993583 NA
chr3 25830001 chr3 25835000 1836 0.00120320855614973 0 0 0.972298711974291 0.942824101162655 0 658 0.0928318135764944 0.365437
chr3 25840001 chr3 25845000 1569 0.0021181070894264 0 0 0.94158356162358 0.926076092268932 0 747 0.0663056265465904 0.30283
chr3 25850001 chr3 25855000 1786 0.000475075503071023 0 0 0.986992360606956 0.962332468283415 0 1146 0.0260034904013962 0.405441
chr3 25860001 chr3 25865000 1964 0.000876380917114114 0 0 0.942640831318501 0.937262082590469 0 1472 0.0574151844532279 0.30363
chr3 25870001 NA NA NA NA NA NA NA NA NA 3673 0.0147018785733733 NA
chr3 25880001 chr3 25885000 2015 0.00061357996841868 0.0926 0.1101 0.960872327404273 0.858925731907951 4 1253 0.0191298459454884 0.336834
chr3 25890001 chr3 25895000 1938 0.00205616536885886 0 0 0.994074002032642 0.951972520324084 0 NA NA 0.439444
chr3 25900001 NA NA NA NA 0 0 0.987704370028504 0.928994775282059 0 NA NA 0.431943
chr3 2590001 NA NA NA NA 0.0219 0 0.977163381724624 0.954608972196791 0 NA NA 0.379638
chr3 25910001 chr3 25915000 1460 0.00149261697206903 0 0 0.98405961493853 0.948861094093109 0 NA NA 0.40134
chr3 25920001 chr3 25925000 1520 0.000946969696969697 0 0 0.979193956766431 0.958524560228864 0 436 0.0264804003336113 0.210721
chr3 25940001 NA NA NA NA 0 0 0.972644505359918 0.963498622589532 0 NA NA 0.016802
chr3 25950001 chr3 25955000 1875 0.00138828282828283 0.0044 0.025 0.963073606210143 0.928540451982846 0 112 0.0982142857142857 0.347335
chr3 25960001 NA NA NA NA 0 0 0.972129076417329 0.938479147292367 0 414 0.0579710144927536 0.245425
chr3 25980001 NA NA NA NA 0 0 0.999961630871532 0.963751674063908 0 NA NA 0.30393
chr3 25990001 chr3 25995000 1146 0.0021180390290338 0 0 0.99823578287173 0.945391716171844 0 214 0.0373831775700935 0.475548
chr3 26000001 chr3 26005000 1272 0.000142938822184105 0 0 0.994740742965138 0.962084655574753 0 617 0.0407887628309022 0.443444
chr3 2600001 chr3 2605000 1016 0.00132426628489621 0.029 0.0341 0.98186594863253 0.948441189225654 0 835 0.0341038701817145 0.388939
chr3 260001 chr3 265000 2021 0.000518449058775631 0.1811 0.0737 0.983428580251165 0.958911276166613 4 1732 0.0393956889915319 0.394139
chr3 26010001 chr3 26015000 1972 0.000430266150347286 0.0786 0.0678 0.97139650059424 0.952585168409387 0 1379 0.0331399564902103 0.360336
chr3 26020001 NA NA NA NA NA NA NA NA NA 1963 0.0217018335714209 NA
chr3 26030001 chr3 26035000 1950 0.000634032634032636 0 0 0.90268147675491 0.899546365069422 0 1090 0.0786846181341594 0.246725
chr3 26040001 chr3 26045000 1505 0.00117386489479513 0.08 0.0852 0.970136246212078 0.863627289686173 3 1429 0.018443709311449 0.358136
chr3 26050001 chr3 26055000 3519 0.000915377130210889 0.1174 0.068 0.966668158040966 0.943429865561606 2 2944 0.0390727931488801 0.350835
chr3 26060001 chr3 26065000 2365 0.00155324590842561 0.0058 0.0537 0.944497168999429 0.936188227519601 0 1187 0.0539072272854918 0.309931
chr3 26070001 NA NA NA NA NA NA NA NA NA 1589 0.0285599862692374 NA
chr3 26080001 NA NA NA NA NA NA NA NA NA 2808 0.018460705960706 NA
chr3 26090001 NA NA NA NA 0 0 0.978007528085093 0.951215314825395 0 NA NA 0.379038
chr3 26100001 chr3 26105000 2456 0.00128195637153292 0.252 0.1692 0.981605098312024 0.96062531406819 1 1941 0.0228755874041809 0.389639
chr3 2610001 NA NA NA NA NA NA NA NA NA 1829 0.0265913055415516 NA
chr3 26110001 chr3 26115000 2570 0.000376134889753567 0.0833 0.1954 0.990209842313593 0.963351253863469 4 2317 0.0186402218124272 0.417942
chr3 26120001 chr3 26125000 1701 0.00167459426718686 0.0172 0.0871 0.981944621060304 0.846328585884313 2 1363 0.0375693272244996 0.390539
chr3 26130001 chr3 26135000 1662 0.00281192934622537 0.0282 0.0744 0.998258420451644 0.952406192564242 2 743 0.0215853011949916 0.476948
chr3 26140001 chr3 26145000 1869 0.00413606368662548 0 0 0.997789514228056 0.947608263177097 0 NA NA 0.473847
chr3 26150001 chr3 26155000 1952 0.000881768504719324 0.2411 0.274 0.993194745492561 0.967426396183684 3 1702 0.0201367375280419 0.431643
chr3 26160001 NA NA NA NA 0.0695 0.003 0.999005414917218 0.956660310729602 0 583 0.0205831903945112 0.489749
chr3 26170001 NA NA NA NA 0 0.1671 0.997708555207108 0.957995745881835 3 348 0.050094780698229 0.464346
chr3 26180001 NA NA NA NA 0.0198 0 0.997113996060274 0.957396865169235 0 NA NA 0.460446
chr3 26190001 NA NA NA NA NA NA NA NA NA 2672 0.0184486297135998 NA
chr3 26200001 chr3 26205000 1875 0.000510707070707071 0.0367 0.1648 0.971197938502525 0.953968789366081 4 1550 0.0187732160312805 0.361736
chr3 2620001 NA NA NA NA 0.0656 0.0455 0.976824008837802 0.95428543893826 0 NA NA 0.378738
chr3 26210001 chr3 26215000 1201 0.00277352400583042 0 0 0.965303320846044 0.949877422316935 0 621 0.0510958177624844 0.282728
chr3 26220001 NA NA NA NA 0 0 0.994646410135578 0.954185938655536 0 NA NA 0.29793
chr3 26230001 NA NA NA NA 0 0 0.977599223569274 0.949287882646915 0 450 0.0493636363636364 0.383638
chr3 26240001 chr3 26245000 2106 0.00312147491634671 0.0784 0.0374 0.995260193395957 0.95689435606556 0 908 0.0410151522486324 0.446645
chr3 26250001 chr3 26255000 2066 0 0.0439 0.0766 0.989134708028248 0.964287435207302 1 1760 0.0119318181818182 0.413541
chr3 26260001 chr3 26265000 1724 0.00487752773135604 0 0 0.951620602478267 0.930337094120643 0 808 0.0532009450945094 0.319932
chr3 26270001 NA NA NA NA 0.0056 0.037 0.994943499473461 0.961940098161367 0 214 0.0909090909090909 0.449845
chr3 26280001 chr3 26285000 1283 0.00282245683648645 0 0 0.97970268401983 0.954223485761095 0 395 0.0227848101265823 0.389139
chr3 26290001 chr3 26295000 2111 0.000241161018044012 0.044 0.073 0.983718085414987 0.959785504333281 3 1901 0.0148258720063034 0.394339
chr3 26300001 chr3 26305000 1456 0.000474525474525475 0 0 0.962854813335935 0.942861928290284 0 1034 0.0127986133788842 0.190919
chr3 2630001 NA NA NA NA 0 0 0.91290378928551 0.901304014318589 0 NA NA 0.025203
chr3 26310001 NA NA NA NA 0 0 0.990816584306323 0.984741144414169 0 NA NA 0.005801
chr3 26320001 NA NA NA NA 0.1101 0.0527 0.997879411799563 0.964314969952709 3 746 0.0168169631976603 0.466047
chr3 26330001 NA NA NA NA 0.0647 0.0203 0.977910459821478 0.956887472379208 1 270 0.069023569023569 0.378338
chr3 26340001 NA NA NA NA 0 0 0.977204457616109 0.905672845922448 0 496 0.0847721163245357 0.382538
chr3 26350001 chr3 26355000 1783 0.00039939495912575 0.1413 0.114 0.982018354019848 0.958615277653489 3 1247 0.0283079390537289 0.390639
chr3 26360001 NA NA NA NA 0 0 0.939581685185484 0.938042531220756 0 156 0.0774161735700197 0.188719
chr3 26370001 chr3 26375000 1719 0.00387863058020126 0.0109 0.0251 0.94030086614339 0.932220857509918 0 1239 0.0766447031580204 0.142014
chr3 26380001 chr3 26385000 1492 0 0 0.1397 0.973978231691172 0.944620743300452 0 673 0.0326894502228826 0.366837
chr3 26390001 chr3 26395000 1692 0.0010441292356186 0.1571 0.0881 0.987419111603963 0.96371608924011 4 1474 0.0337311376999301 0.410241
chr3 26400001 chr3 26405000 1055 0.000517018526497199 0 0 0.965171247504461 0.859173544616613 0 766 0.0309246888881354 0.346135
chr3 2640001 NA NA NA NA 0.0441 0 0.978176110613135 0.883785279468733 0 NA NA 0.016702
chr3 26410001 chr3 26415000 2678 0.000190101160974947 0.0807 0.2146 0.977195330332914 0.955985709467134 3 1952 0.031051513377333 0.378638
chr3 26420001 chr3 26425000 1675 0.000881049298959749 0.1003 0.0653 0.952303875733648 0.939602535950052 2 NA NA 0.320232
chr3 26430001 NA NA NA NA 0 0 0.990780682052756 0.859414473638923 0 NA NA 0.422942
chr3 26440001 chr3 26445000 1750 0.00145454545454545 0 0.095 0.980014548386775 0.95729360987396 0 762 0.0296468623240277 0.384939
chr3 26450001 chr3 26455000 1884 9.65064659332176e-05 0 0.0953 0.991305700685687 0.960088386532756 0 1542 0.0408560311284047 0.422642
chr3 26460001 chr3 26465000 1555 0.000631394329143525 0.1408 0.0356 0.992535737730153 0.959187394191952 2 1376 0.0228065539112051 0.337934
chr3 26480001 NA NA NA NA 0 0 0.994854859836527 0.95708859129539 0 NA NA 0.091909
chr3 26490001 chr3 26495000 2805 0.000453735213093501 0.18 0.035 0.98914734295668 0.962855628446145 1 2567 0.0277118674080108 0.415542
chr3 26500001 chr3 26505000 1771 0.00155878377222251 0 0 0.961677425681306 0.9401945329763 0 185 0.0324324324324324 0.339434
chr3 2650001 NA NA NA NA NA NA NA NA NA 852 0.0442741335346969 NA
chr3 26510001 chr3 26515000 2794 0.000173532027504826 0.0917 0.4345 0.981788385816895 0.956632775984195 2 2295 0.013362381989833 0.39824
chr3 26520001 chr3 26525000 1412 0.00157953472401064 0.0961 0.1108 0.964066447468201 0.948227794948751 0 634 0.0180671063951821 0.343634
chr3 26530001 chr3 26535000 1271 0.00333592450036195 0 0 0.986627418168352 0.939079375787322 0 NA NA 0.423942
chr3 26540001 chr3 26545000 1555 0.00258598850238722 0.0677 0.0647 0.972487746386577 0.945419250917251 4 387 0.033533004463237 0.373337
chr3 26550001 chr3 26555000 3110 0.00112929942511936 0.0804 0.0633 0.977882888059374 0.956144034253223 4 2644 0.0368730802732316 0.377138
chr3 26560001 chr3 26565000 1708 0.00291088692728037 0 0 0.985411318787572 0.957300493560311 0 422 0.0701026856240126 0.40204
chr3 26570001 chr3 26575000 1601 0.000984233339011605 0 0 0.971302222109093 0.86349649964549 0 988 0.0327260458839406 0.360436
chr3 26580001 chr3 26585000 2768 0.00070064809949203 0.0357 0.0579 0.997923276526959 0.961967632906774 0 2419 0.0194984153231363 0.463146
chr3 26590001 chr3 26595000 2794 0.00126343472800166 0.056 0.1645 0.963677983600965 0.947780355335889 4 2284 0.0214292420947412 0.344034
chr3 26600001 chr3 26605000 2384 0.000947151282721753 0 0.08 0.992616230801003 0.945914876334575 0 2053 0.025505465471369 0.429443
chr3 2660001 NA NA NA NA NA NA NA NA NA 993 0.0267707284323599 NA
chr3 26610001 chr3 26615000 1869 0.00043452178283639 0.0359 0 0.985664634520923 0.960756104108872 0 1726 0.018733101583623 0.40094
chr3 26620001 chr3 26625000 1940 0.000869559993271335 0.1518 0.1776 0.989021154710512 0.945068182913314 3 1730 0.0208351860085964 0.414741
chr3 26630001 chr3 26635000 1693 0.00111689845889491 0 0.2171 0.984543873963792 0.958993880402833 3 1485 0.0149678604224059 0.413641
chr3 26640001 chr3 26645000 1769 0.000887335765798174 0.0907 0.1174 0.983070543156698 0.959689132724357 3 1674 0.0209396835740922 0.40414
chr3 26650001 NA NA NA NA 0.0592 0.099 0.970865622113184 0.954870942491858 2 812 0.0171040986927686 0.252725
chr3 26660001 chr3 26665000 1239 0.00226477853596498 0 0 0.923493566428764 0.928907048008172 0 1032 0.0578459008691567 0.192419
chr3 26670001 chr3 26675000 1622 0.00129843440570938 0.0634 0.1365 0.982140170162909 0.955324875577369 4 1388 0.0233494891275871 0.393939
chr3 26680001 chr3 26685000 1259 0.00335764315113005 0.0354 0.0124 0.934596169017303 0.920032215652126 0 769 0.0448043503960279 0.291229
chr3 26690001 chr3 26695000 2143 0.00281863105008229 0.0769 0.0427 0.967828697747869 0.945722133116727 4 1563 0.0262021514420747 0.353035
chr3 26700001 chr3 26705000 1105 0.00295625942684767 0.0954 0.0254 0.983449818109098 0.956970076615429 0 717 0.0453584769484351 0.39874
chr3 2670001 NA NA NA NA NA NA NA NA NA 1418 0.0276790088144108 NA
chr3 26710001 chr3 26715000 2312 0.00159772465135787 0.2045 0.0926 0.962482839352157 0.950423690894948 3 1973 0.0334861539879279 0.342034
chr3 26720001 chr3 26725000 2133 0.000988790862208584 0.0759 0.2471 0.977882770235352 0.957100866656112 3 1774 0.0174336373885416 0.377738
chr3 26730001 chr3 26735000 1187 0.00110285670521559 0.1372 0.1762 0.968681650495752 0.944503720632473 3 1032 0.0178823114869626 0.356236
chr3 26740001 NA NA NA NA NA NA NA NA NA 1595 0.0125391849529781 NA
chr3 26750001 chr3 26755000 1252 0.00090298412982119 0 0 0.933983437075835 0.931823970372614 0 1139 0.0386324240582362 0.289529
chr3 26760001 chr3 26765000 1843 0.00126276328121147 0.2243 0.3549 0.99910319642258 0.966146030522265 4 1779 0.0150748633042056 0.478548
chr3 26770001 chr3 26775000 1738 0.00157751722768984 0 0 0.974895799872887 0.952660888959255 0 789 0.051299777535519 0.376838
chr3 26780001 chr3 26785000 2327 0.000279980726908101 0.0704 0.1986 0.985810252006836 0.962242980360843 3 1995 0.0195526695526696 0.40454
chr3 26790001 NA NA NA NA NA NA NA NA NA 1664 0.0188528918997669 NA
chr3 26800001 NA NA NA NA NA NA NA NA NA 513 0.0336700336700337 NA
chr3 2680001 chr3 2685000 1489 0.00444878604717422 0 0.0122 0.98545123886968 0.949996902341142 0 598 0.0232752754491885 0.40224
chr3 26810001 chr3 26815000 1300 0.000727272727272727 0 0 0.960821179068976 0.945921760020926 0 169 0.0688542227003765 0.338234
chr3 2690001 chr3 2695000 1144 0.00216677262131808 0 0 0.972060976477778 0.953755395089178 0 816 0.0462031024531025 0.364236
chr3 2700001 NA NA NA NA 0 0 0.964546714269434 0.945611994135099 0 589 0.0229949450662524 0.344734
chr3 270001 NA NA NA NA 0 0 0.996093204475666 0.9554487819317 0 111 0.0630630630630631 0.49595
chr3 2720001 chr3 2725000 1622 0.000371781937749879 0.1845 0.1378 0.988056281345437 0.958264209649552 3 1512 0.0271093875260542 0.409441
chr3 2730001 chr3 2735000 1800 0.00181610981610982 0.0549 0.358 0.99308995273567 0.960783638854279 3 1619 0.0211587259765147 0.432643
chr3 2740001 NA NA NA NA 0 0 0.970300530927584 0.950258482422507 0 NA NA 0.362236
chr3 2750001 chr3 2755000 1010 0.00431743174317432 0.0487 0.0614 0.956896118492791 0.937124408863435 4 731 0.0426304771380011 0.329033
chr3 2760001 NA NA NA NA NA NA NA NA NA 761 0.0310810521060193 NA
chr3 2770001 chr3 2775000 1915 0.00445288393069072 0.2765 0.1648 0.991737084571941 0.96580184620468 1 1607 0.0346230776068984 0.430543
chr3 2780001 NA NA NA NA NA NA NA NA NA 1071 0.0318379877203407 NA
chr3 2790001 NA NA NA NA NA NA NA NA NA 503 0.0377432375444304 NA
chr3 2800001 NA NA NA NA 0.1076 0.3489 0.998811783434463 0.870276930701929 3 514 0.0194395315017883 0.520352
chr3 280001 NA NA NA NA 0 0 0.988822263441566 0.952915526765406 0 NA NA 0.366337
chr3 2810001 NA NA NA NA 0.2635 0.0979 0.998500040764887 0.96680686441203 4 737 0.0349415848737423 0.470747
chr3 2820001 NA NA NA NA NA NA NA NA NA 1026 0.0378577725068953 NA
chr3 2830001 chr3 2835000 1588 0.0017899396992596 0.132 0.1234 0.992434711881019 0.967385094065574 3 1507 0.0244758227837193 0.429143
chr3 2840001 chr3 2845000 1474 0.00328111508572839 0.0743 0.1334 0.998716547933765 0.964549015288667 3 1179 0.027901516069455 0.471747
chr3 2850001 chr3 2855000 1575 0.00482495282495283 0.0746 0.098 0.984509205302666 0.953149630690227 2 1095 0.0465518195655182 0.39754
chr3 2860001 NA NA NA NA NA NA NA NA NA 1370 0.0277869940278699 NA
chr3 2870001 NA NA NA NA NA NA NA NA NA 670 0.0323744911804613 NA
chr3 2880001 NA NA NA NA 0 0 0.980937596275631 0.94970778751437 0 451 0.0562929310157692 0.385639
chr3 2890001 chr3 2895000 1054 0.00609798171468001 0 0 0.982652132556591 0.960060851787349 0 611 0.0300178544859396 0.392339
chr3 2900001 chr3 2905000 1950 0.00188966588966589 0.219 0.1571 0.993708375787844 0.962497676755856 4 1692 0.022709363134895 0.448245
chr3 2910001 NA NA NA NA NA NA NA NA NA 1726 0.0370340358752873 NA
chr3 2920001 chr3 2925000 1557 0.00689704215715774 0.0071 0.1093 0.981292822739189 0.95255763366398 1 1062 0.0681900491222525 0.386939
chr3 2930001 chr3 2935000 1422 0.0053599939675889 0.0707 0.0641 0.980145281120063 0.948358584989434 1 1116 0.0157276639131478 0.384138
chr3 2940001 NA NA NA NA 0.2283 0.1228 0.991655584583341 0.94709887038707 1 371 0.0424528301886792 0.428643
chr3 2950001 chr3 2955000 2393 0.000701541111068901 0.0268 0.1165 0.981454068826632 0.949046953624605 3 1267 0.0421001650283418 0.387339
chr3 2960001 chr3 2965000 1293 0.000663244978790222 0.0716 0.0569 0.992282382655785 0.96428055152095 3 932 0.0395288724151385 0.427243
chr3 2970001 chr3 2975000 1871 0.00199661375503172 0.04 0.162 0.986996369450109 0.962346235656119 1 1529 0.032776194810204 0.405641
chr3 2980001 NA NA NA NA 0.042 0.0728 0.993101663716558 0.962998674219597 0 125 0.0167272727272727 0.164216
chr3 300001 chr3 305000 1901 0.00160803601098183 0.1005 0.016 0.966828491593609 0.948105627433833 1 1275 0.0552584670231729 0.322732
chr3 30001 NA NA NA NA 0 0 0.99240807039396 0.842026281914491 0 663 0.0498743086978381 0.451445
chr3 310001 chr3 315000 1381 0 0.0929 0.1348 0.990575018758597 0.957672212623304 4 990 0.0276767676767677 0.430243
chr3 320001 chr3 325000 1212 0.000887588758875891 0 0.0974 0.975618401387854 0.954980691259783 2 178 0.0587334014300306 0.373137
chr3 330001 NA NA NA NA NA NA NA NA NA 424 0.035377358490566 NA
chr3 340001 NA NA NA NA NA NA NA NA NA 693 0.0577200577200577 NA
chr3 3480001 NA NA NA NA 0 0 0.990505209380133 0.942420987533769 0 NA NA 0.358236
chr3 3490001 NA NA NA NA 0.0601 0.059 0.99711002214754 0.957901636571235 0 NA NA 0.144614
chr3 350001 NA NA NA NA NA NA NA NA NA 1167 0.0287922017999139 NA
chr3 3510001 NA NA NA NA 0 0 0.989311198452705 0.933959936292873 0 NA NA 0.161016
chr3 3530001 chr3 3535000 1271 0.00211477481343729 0.2002 0.1941 0.987266607581774 0.963778042417275 2 1227 0.0202514138944457 0.410241
chr3 3540001 NA NA NA NA NA NA NA NA NA 449 0.0289532293986637 NA
chr3 3550001 NA NA NA NA 0.1195 0.2188 0.991607463499038 0.962187910870029 2 693 0.0582688835935589 0.426743
chr3 3570001 NA NA NA NA NA NA NA NA NA 732 0.0559074350057957 NA
chr3 3580001 NA NA NA NA NA NA NA NA NA 262 0.0675052047189452 NA
chr3 3590001 NA NA NA NA 0.125 0.1628 0.984578450216766 0.957472585719104 2 115 0.0260869565217391 0.40444
chr3 3600001 NA NA NA NA 0.2755 0.1318 0.997192499869332 0.965072175451398 2 NA NA 0.456846
chr3 3610001 NA NA NA NA 0.245 0.0203 0.995222901361071 0.957761700545876 1 669 0.0316861763050104 0.442644
chr3 3620001 chr3 3625000 1235 0.000711569132621764 0.1441 0.0806 0.991908013038147 0.955600223031438 4 1058 0.0265536133683582 0.425543
chr3 3630001 NA NA NA NA NA NA NA NA NA 1009 0.0491383492622343 NA
chr3 3640001 NA NA NA NA 0.0337 0.0467 0.982432429053861 0.939051841041915 4 596 0.0169349665993961 0.391439
chr3 3650001 NA NA NA NA NA NA NA NA NA 1548 0.0206382764522299 NA
chr3 3660001 chr3 3665000 1700 0.00253227164991871 0.1454 0.309 0.992344069945621 0.949632066964501 2 1199 0.0243567247320375 0.427543
chr3 3670001 chr3 3675000 2368 0.00118853556353556 0.1698 0.1874 0.992052499068282 0.964535247915964 2 1979 0.0337333123336155 0.431743
chr3 3680001 chr3 3685000 1492 0.00452978656732008 0 0 0.978010490146094 0.956267940607554 0 1042 0.0527619027379104 0.377438
chr3 3690001 NA NA NA NA NA NA NA NA NA 962 0.0221271971271971 NA
chr3 3700001 NA NA NA NA NA NA NA NA NA 1237 0.0246747997354303 NA
chr3 370001 NA NA NA NA NA NA NA NA NA 1499 0.0193470250007942 NA
chr3 3710001 chr3 3715000 2418 0.00328517636209944 0.1251 0.2677 0.990839480390657 0.964604084779481 3 2129 0.0159727778093208 0.423942
